id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,profile_url
1186,Sky: Children of the Light,https://www.mmobomb.com/g/1186/thumbnail.jpg,"Take a beautiful trip through a wonderous world from the creators of ""Journey.""",https://www.mmobomb.com/open/sky-children-of-the-light,MMORPG,PC (Windows),thatgamecompany,thatgamecompany,2024-04-10,https://www.mmobomb.com/sky-children-of-the-light
1177,Predecessor,https://www.mmobomb.com/g/1177/thumbnail.jpg,"From the ashes of Paragon comes a new, third-person MOBA, Predecessor.",https://www.mmobomb.com/open/predecessor,MOBA,PC (Windows),Omeda Studios,Omeda Studios,2024-03-28,https://www.mmobomb.com/predecessor
1178,Project Apidom,https://www.mmobomb.com/g/1178/thumbnail.jpg,Let's mash up a few different genres of multiplayer games and see what we get!,https://www.mmobomb.com/open/project-apidom,MOBA,PC (Windows),"Breach.gg, RedTigerPro",Breach.gg,2024-03-29,https://www.mmobomb.com/project-apidom
1172,Ravendawn Online,https://www.mmobomb.com/g/1172/thumbnail.jpg,"Get a bit nostalgic with an MMO that looks like games of the past, but plays a bit more modern.",https://www.mmobomb.com/open/ravendawn-online,MMORPG,PC (Windows),Tavernlight Games,Tavernlight Games,2024-01-16,https://www.mmobomb.com/ravendawn-online
1174,Battle Teams 2,https://www.mmobomb.com/g/1174/thumbnail.jpg,"Popular in China, the free-to-play tactical shooter is now available globally.",https://www.mmobomb.com/open/battle-teams-2,Shooter,PC (Windows),Wizard Games Global Limited,Wizard Games Global Limited,2024-01-31,https://www.mmobomb.com/battle-teams-2
1175,One Punch Man: World,https://www.mmobomb.com/g/1175/thumbnail.jpg,"Train, explore, fight monsters...you know what to do!",https://www.mmobomb.com/open/one-punch-man-world,Action Game,PC (Windows),A PLUS JAPAN,Perfect World,2024-01-31,https://www.mmobomb.com/one-punch-man-world
1171,Infinite Borders,https://www.mmobomb.com/g/1171/thumbnail.jpg,Gather your generals and command over 300 different troop types in strategic battle in Three Kingdoms era China.,https://www.mmobomb.com/open/infinite-borders,Strategy,PC (Windows),NetEase Games,NetEase Games,2023-12-22,https://www.mmobomb.com/infinite-borders
1173,Titan Revenge,https://www.mmobomb.com/g/1173/thumbnail.jpg,Become an Angel or a Titan and smash your way to epic loot that ALWAYS has a benefit.,https://www.mmobomb.com/open/titan-revenge,MMORPG,Web Browser,Game Hollywood Games,Game Hollywood Games,2023-12-20,https://www.mmobomb.com/titan-revenge
1169,Destiny's Divide,https://www.mmobomb.com/g/1169/thumbnail.jpg,Hop into PvP card battles that minimize RNG and allow skill to shine.,https://www.mmobomb.com/open/destinys-divide,Card Game,PC (Windows),Fobia,Fobia,2023-11-03,https://www.mmobomb.com/destinys-divide
1168,"Warhammer 40,000: Warpforge",https://www.mmobomb.com/g/1168/thumbnail.jpg,The long-running war of the factions spills over onto the digital card game table.,https://www.mmobomb.com/open/warhammer-40000-warpforge,Card Game,PC (Windows),Everguild Ltd.,Everguild Ltd.,2023-10-19,https://www.mmobomb.com/warhammer-40000-warpforge
1176,Deceit 2,https://www.mmobomb.com/g/1176/thumbnail.jpg,Mixing a little horror into your classic social deduction gameplay formula.,https://www.mmobomb.com/open/deceit-2,Action Game,PC (Windows),World Makers,World Makers,2023-09-14,https://www.mmobomb.com/deceit-2
1230,My Hero Ultra Rumble,https://www.mmobomb.com/g/1230/thumbnail.jpg,Be the hero the rumble is here!,https://www.mmobomb.com/open/my-hero-ultra-rumble,Battle Royale,PC (Windows),Bandai Namco Entertainment,Byking Inc.,2023-09-28,https://www.mmobomb.com/my-hero-ultra-rumble
976,Microvolts: Recharged,https://www.mmobomb.com/g/976/thumbnail.jpg,Third-Person Toy-Themed Lobby Shooter Microvolts Relaunches As Microvolts: Recharged,https://www.mmobomb.com/open/microvolts,MMOTPS,PC (Windows),Masangsoft,Masangsoft,2023-09-09,https://www.mmobomb.com/microvolts
1158,HAWKED,https://www.mmobomb.com/g/1158/thumbnail.jpg,"Free-to-play PvPvE, team-based treasure hunting, puzzle solving, and sharp shooting.",https://www.mmobomb.com/open/hawked,Shooter,PC (Windows),MY.GAMES,MY.GAMES,2023-08-03,https://www.mmobomb.com/hawked
1159,Tales of Yore,https://www.mmobomb.com/g/1159/thumbnail.jpg,"An old school, small team MMORPG with nostalgic charm.",https://www.mmobomb.com/open/tales-of-yore,MMORPG,"PC (Windows), Web Browser",Coke and Code,Coke and Code,2023-08-08,https://www.mmobomb.com/tales-of-yore
1163,Waven,https://www.mmobomb.com/g/1163/thumbnail.jpg,The makers of WAKFU bring you their next iteration on multiplayer tactical RPG gameplay.,https://www.mmobomb.com/open/waven,Strategy,PC (Windows),Ankama Games,Ankama Studio,2023-08-16,https://www.mmobomb.com/waven
1167,Town of Salem 2,https://www.mmobomb.com/g/1167/thumbnail.jpg,"Chill in Salem, get your chores done... and, oh yeah, try not to be murdered.",https://www.mmobomb.com/open/town-of-salem-2,Strategy,PC (Windows),BlankMediaGames LLC,BlankMediaGames LLC,2023-08-25,https://www.mmobomb.com/town-of-salem-2
1156,NARAKA: BLADEPOINT,https://www.mmobomb.com/g/1156/thumbnail.jpg,"The original 60-player, melee-focused battle royale goes free-to-play, opening the doors for everyone.",https://www.mmobomb.com/open/naraka-bladepoint,Battle Royale,PC (Windows),Netease Games Global,24 Entertainment,2023-07-13,https://www.mmobomb.com/naraka-bladepoint
1153,Undawn,https://www.mmobomb.com/g/1153/thumbnail.jpg,"Fight to survive and protect your allies in a post-apocalyptic open world MMO, all while being guided by the Fresh Prince himself.",https://www.mmobomb.com/open/undawn,Shooter,PC (Windows),Level infinite,Lightspeed Studios,2023-06-15,https://www.mmobomb.com/undawn
268,Eden Eternal,https://www.mmobomb.com/g/268/thumbnail.jpg,"Eden Eternal is a free-to-play 3D anime-style MMORPG from the developers of Kitsu Saga and Grand Fantasia. In Eden Eternal, players will trek across a magical realm filled with vibrant races (Humans, Beast Men, Frog Men and other half-animal races) and prosperous villages.",https://www.mmobomb.com/open/eden-eternal,MMORPG,PC (Windows),X-Legend Entertainment,X-Legend Entertainment,2023-05-10,https://www.mmobomb.com/eden-eternal
1151,Jected - Rivals,https://www.mmobomb.com/g/1151/thumbnail.jpg,"Drive, glide, and perform stunts on your way to the highest scores or trying to cross the finish line first.",https://www.mmobomb.com/open/jected-rivals,Racing,PC (Windows),THQ Nordic,Pow Wow Entertainment,2023-05-04,https://www.mmobomb.com/jected-rivals
1152,VEILED EXPERTS,https://www.mmobomb.com/g/1152/thumbnail.jpg,"The 5v5 action may be intense, but when the bomb goes off and the map changes, it may just be every person for themselves.",https://www.mmobomb.com/open/veiled-experts,Shooter,PC (Windows),NEXON,NEXON Games Co. Ltd.,2023-05-18,https://www.mmobomb.com/veiled-experts
1157,Ethyrial: Echoes of Yore,https://www.mmobomb.com/g/1157/thumbnail.jpg,"An ""old school MMORPG"" that pays tribute to those that came before it.",https://www.mmobomb.com/open/ethyrial-echoes-of-yore,MMORPG,PC (Windows),Gellyberry Studios,Gellyberry Studios,2023-05-01,https://www.mmobomb.com/ethyrial-echoes-of-yore
1190,STALCRAFT: X,https://www.mmobomb.com/g/1190/thumbnail.jpg,Hit the open world around Chernobyl's Exclusion zone... but you won't be alone.,https://www.mmobomb.com/open/stalcraft-x,Shooter,PC (Windows),EXBO,EXBO,2022-12-09,https://www.mmobomb.com/stalcraft-x
1142,Kingshunt,https://www.mmobomb.com/g/1142/thumbnail.jpg,"5v5 lane-based combat complete with objectives, magic spells, and the clashing of steel.",https://www.mmobomb.com/open/kingshunt,MOBA,PC (Windows),A List Games,Vaki Games,2022-11-03,https://www.mmobomb.com/kingshunt
1143,Fangs,https://www.mmobomb.com/g/1143/thumbnail.jpg,A MOBA more in line with Battlerite ideas rather than League of Legends ideas.,https://www.mmobomb.com/open/fangs,MOBA,PC (Windows),Hidden Leaf Games,Hidden Leaf Games,2022-11-30,https://www.mmobomb.com/fangs
1147,Summoners War: Chronicles,https://www.mmobomb.com/g/1147/thumbnail.jpg,Discover the secrets of the Rahil Kingdom in this reimagined version of Summoners War,https://www.mmobomb.com/open/summoners-war-chronicles,MMORPG,PC (Windows),Com2uS,Com2uS,2022-11-09,https://www.mmobomb.com/summoners-war-chronicles
1136,Overwatch,https://www.mmobomb.com/g/1136/thumbnail.jpg,"Big changes come to the Overwatch formula in this sequel...and so does PvE content, eventually.",https://www.mmobomb.com/open/overwatch,Shooter,PC (Windows),Activision Blizzard King,Blizzard Entertainment,2022-10-04,https://www.mmobomb.com/overwatch
1137,Torchlight: Infinite,https://www.mmobomb.com/g/1137/thumbnail.jpg,200 years after the events of Torchlight II we pick up the story both on PC and mobile in Torchlight: Infinite.,https://www.mmobomb.com/open/torchlight-infinite,ARPG,PC (Windows),XD,XD,2022-10-12,https://www.mmobomb.com/torchlight-infinite
1138,MARVEL SNAP,https://www.mmobomb.com/g/1138/thumbnail.jpg,From some of the minds that brought you Hearthstone comes a fast-paced MARVEL based card battler for mobile and PC.,https://www.mmobomb.com/open/marvel-snap,Card Game,PC (Windows),Nuverse,"Second Dinner Studios, Inc.",2022-10-18,https://www.mmobomb.com/marvel-snap
1139,World Boss,https://www.mmobomb.com/g/1139/thumbnail.jpg,"Sixteen enter, but only one can hold the crown the longest, will it be you?",https://www.mmobomb.com/open/world-boss,Shooter,PC (Windows),PlaySide,PlaySide,2022-10-19,https://www.mmobomb.com/world-boss
1130,Lost Light,https://www.mmobomb.com/g/1130/thumbnail.jpg,"Go it alone or team up with friends (or enemies you decide to spare) in this cross-platform, survival shooter.",https://www.mmobomb.com/open/lost-light,Shooter,PC (Windows),NetEase Games,NetEase Games,2022-09-01,https://www.mmobomb.com/lost-light
1133,Gundam Evolution,https://www.mmobomb.com/g/1133/thumbnail.jpg,Miss when that other hero shooter was 6v6? Well here you can do that AND wear sweet Mobile Suits!,https://www.mmobomb.com/open/gundam-evolution,Shooter,PC (Windows),BANDAI NAMCO Online Inc.,BANDAI NAMCO Online Inc.,2022-09-21,https://www.mmobomb.com/gundam-evolution
1134,Omega Strikers,https://www.mmobomb.com/g/1134/thumbnail.jpg,"Think MOBA meets soccer...got that in your head? Yeah, this is pretty much that.",https://www.mmobomb.com/open/omega-strikers,Sports,PC (Windows),Odyssey Interactive,Odyssey Interactive,2022-09-16,https://www.mmobomb.com/omega-strikers
1096,A.V.A Global,https://www.mmobomb.com/g/1096/thumbnail.jpg,A.V.A is a free-to-play multiplayer online FPS game featuring various types of PVP and PVE modes.,https://www.mmobomb.com/open/ava,MMOFPS,PC (Windows),NEOWIZ,NEOWIZ,2022-08-24,https://www.mmobomb.com/ava
1124,Aero Tales Online,https://www.mmobomb.com/g/1124/thumbnail.jpg,Aero Tales Online uses a more classic Anime MMORPG art style to hit those nostalgia buttons for early 2000s MMO players.,https://www.mmobomb.com/open/aero-tales-online,MMORPG,PC (Windows),Anisage Games,Anisage Games,2022-08-01,https://www.mmobomb.com/aero-tales-online
1128,Magic Spellslingers,https://www.mmobomb.com/g/1128/thumbnail.jpg,Jump into a fast-paced card battle inspired by the titan of CCGs,https://www.mmobomb.com/open/magic-spellslingers,Card Game,PC (Windows),Wizards of the Coast LLC,"Pipeworks Studios, Seismic Games",2022-08-05,https://www.mmobomb.com/magic-spellslingers
1121,Temperia: Soul of Majestic,https://www.mmobomb.com/g/1121/thumbnail.jpg,Temperia brings a “player created for players” mentality to the online board game/collectible card game (CCG) formula.,https://www.mmobomb.com/open/temperia,Card Game,PC (Windows),Leonardo Interactive,"MoonWolf Entertainment, A2 Softworks",2022-07-26,https://www.mmobomb.com/temperia
1129,World of Rune,https://www.mmobomb.com/g/1129/thumbnail.jpg,Explore a magical fantasy world in R2Games' latest 2D Browser MMORPG.,https://www.mmobomb.com/open/world-of-rune,MMORPG,Web Browser,R2Games,R2Games,2022-06-13,https://www.mmobomb.com/world-of-rune
1117,Roller Champions,https://www.mmobomb.com/g/1117/thumbnail.jpg,"Roller Champions tasks you and your team with holding a ball and skating laps around an arena as you dodge, duck, dip, dive, and dodge your way around the opposing team.",https://www.mmobomb.com/open/roller-champions,Sports,PC (Windows),Ubisoft,Ubisoft Montreal,2022-05-25,https://www.mmobomb.com/roller-champions
1114,Yu-Gi-Oh! Master Duel,https://www.mmobomb.com/g/1114/thumbnail.jpg,Yu-Gi-Oh! Master Duel is a faithful free-to-play re-creation of the popular CCG by Konami. ,https://www.mmobomb.com/open/yu-gi-oh-master-duel,Card Game,PC (Windows),Konami Digital Entertainment,Konami Digital Entertainment,2022-01-19,https://www.mmobomb.com/yu-gi-oh-master-duel
1112,Century: Age of Ashes,https://www.mmobomb.com/g/1112/thumbnail.jpg,"Don’t just ride a dragon, ride a dragon into battle and engage in fiery, mid-air combat in a selection of different modes.",https://www.mmobomb.com/open/century-age-of-ashes,Shooter,PC (Windows),Playwing LTD,Playwing LTD,2021-12-02,https://www.mmobomb.com/century-age-of-ashes
1148,Goose Goose Duck,https://www.mmobomb.com/g/1148/thumbnail.jpg,Geese just trying to get their work done... but those darn mallards are in the mix.,https://www.mmobomb.com/open/goose-goose-duck,Strategy,PC (Windows),Gaggle Studios Inc.,Gaggle Studios Inc.,2021-10-03,https://www.mmobomb.com/goose-goose-duck
521,Bloodhunt,https://www.mmobomb.com/g/521/thumbnail.jpg,"Stalk the night and use the powers of vampirism to eliminate your foes in Bloodhunt (Vampire: The Masquerade - Bloodhunt), a free-to-play battle royale from Sharkmob.",https://www.mmobomb.com/open/bloodhunt,Battle Royale,PC (Windows),Sharkmob,Sharkmob,2021-09-07,https://www.mmobomb.com/bloodhunt
1228,Super Animal Royale,https://www.mmobomb.com/g/1228/thumbnail.jpg,A free-to-play 2D battle-royal featuring cute animals. ,https://www.mmobomb.com/open/super-animal-royale,Shooter,PC (Windows),Pixile,Pixile,2021-08-26,https://www.mmobomb.com/super-animal-royale
511,Phantasy Star Online 2 New Genesis,https://www.mmobomb.com/g/511/thumbnail.jpg,"Defend the Planet Halpha against the threat of the DOLLS in F2P sci-fi MMORPG Phantasy Star Online 2: New Genesis! PSO2:NG is a remastered version of the original PSO2, with stunning new graphics and gameplay features.",https://www.mmobomb.com/open/phantasy-star-online-2-new-genesis,MMORPG,PC (Windows),Sega,Sega,2021-06-09,https://www.mmobomb.com/phantasy-star-online-2-new-genesis
509,Smash Legends,https://www.mmobomb.com/g/509/thumbnail.jpg,"Smash your way into legend in Smash Legends, a free-to-play arena brawler from 5minlab and LINE Games! Choose from anime-inspired chibi versions of famous mythical characters, each with their own weapon and special abilities, and set them loose in the arena, doing battle in the Library World set among the clouds.",https://www.mmobomb.com/open/smash-legends,Fighting,PC (Windows),LINE Games Corporation,5minlab,2021-04-13,https://www.mmobomb.com/smash-legends
502,Primordials: Battle of Gods,https://www.mmobomb.com/g/502/thumbnail.jpg,"Fight in epic PvP 1v1 ""tug-of-war"" MOBA-like duels in free-to-play battler Primordials: Battle of Gods! Summon a vast army of Primordials and set them off into battle against your opponent, dominating his armies and seizing key locations on the battlefield.",https://www.mmobomb.com/open/primordials-battle-of-gods,Strategy,PC (Windows),Wire Games,Global Dodo Entertainment,2021-03-04,https://www.mmobomb.com/primordials-battle-of-gods
507,Super Mecha Champions,https://www.mmobomb.com/g/507/thumbnail.jpg,"Jump into your mech and duke it out with the rest of the world in Super Mecha Champions, a free-to-play battle royale from NetEase. Your battlefield is the futuristic manga-inspired Alpha City, where you'll choose your ace pilot, select one of 10 mecha, customize it to your liking, and dash into furious combat!",https://www.mmobomb.com/open/super-mecha-champions,Shooter,PC (Windows),NetEase Games,NetEase Games,2021-03-25,https://www.mmobomb.com/super-mecha-champions
500,Chroma: Bloom And Blight,https://www.mmobomb.com/g/500/thumbnail.jpg,"Experience a rich fantasy world and strategic gameplay in Chroma: Bloom And Blight, a free-to-play CCG from Clarity Games. Choose a hero to build a deck around, and choose from the game's four factions with no limits.",https://www.mmobomb.com/open/chroma-bloom-and-blight,Card Game,PC (Windows),WhisperGames,Clarity Games,2021-01-28,https://www.mmobomb.com/chroma-bloom-and-blight
498,Blankos Block Party,https://www.mmobomb.com/g/498/thumbnail.jpg,"Play in a multitude of fanciful worlds in Blankos Block Party, a free and wide open multiplayer game from Mythical. Get your Blanko, give it a special power, and set it off on an adventure in The Junction, a colorful and vibrant world that serves as your hub to many others.",https://www.mmobomb.com/open/blankos,MMO,PC (Windows),Third Kind Games,Mythical Games Inc,2020-12-11,https://www.mmobomb.com/blankos
499,Slapshot: Rebound,https://www.mmobomb.com/g/499/thumbnail.jpg,"Skate, shoot, and score in Slapshot: Rebound, a free-to-play physics-based hockey game from Oddshot Games. Customize your player and take to the ice in online multiplayer matches against friends or the world at large in five-minute matches that will put all your puck-handling skills to the test!",https://www.mmobomb.com/open/slapshot-rebound,Sports,PC (Windows),Oddshot Games,Oddshot Games,2020-12-07,https://www.mmobomb.com/slapshot-rebound
476,Rogue Company,https://www.mmobomb.com/g/476/thumbnail.jpg,"Join an elite mercenary squad and take on missions all over the world in Rogue Company, a free-to-play PvP shooter from First Watch Games and Hi-Rez Studios. Customize your agent with over 50 weapons and use precise shooting and teamwork to complete your objectives and -- most importantly -- get paid!",https://www.mmobomb.com/open/rogue-company,Shooter,PC (Windows),Hi-Rez Studios,First Watch Games,2020-10-01,https://www.mmobomb.com/rogue-company
477,Eternal Return,https://www.mmobomb.com/g/477/thumbnail.jpg,Take on all comers in Nimble Neuron's free-to-play MOBA/survival/battle royale mash-up Eternal Return: Black Survival. The scientific organization AGLAIA is creating a race of advanced humans with amazing powers and putting them to the test in experimental battles against one another to see who comes out on top!,https://www.mmobomb.com/open/eternal-return,MOBA,PC (Windows),Nimble Neuron,Nimble Neuron,2020-10-14,https://www.mmobomb.com/eternal-return
479,Blood of Steel,https://www.mmobomb.com/g/479/thumbnail.jpg,"Lead your armies to victory in YC Games' free-to-play medieval battle simulator Blood of Steel! Take on the role of a famous general from history, from Julius Caesar to Joan of Arc to Lyu Bu and charge into battle at the head of an elite core of warriors.",https://www.mmobomb.com/open/blood-of-steel,Strategy,PC (Windows),YC Games,YC Games,2020-10-20,https://www.mmobomb.com/blood-of-steel
473,Spellbreak,https://www.mmobomb.com/g/473/thumbnail.jpg,"Become the ultimate battlemage in Spellbreak, a free-to-play battle royale from Proletariat Inc.! Spellbreak takes place in the Hollow Lands, where players seek to eliminate their rivals with a variety of magical spells and claim top honors.",https://www.mmobomb.com/open/spellbreak,Battle Royale,PC (Windows),Proletariat,Proletariat,2020-09-04,https://www.mmobomb.com/spellbreak
474,Rocket League,https://www.mmobomb.com/g/474/thumbnail.jpg,"Experience high-octane and high-flying sports action in Psyonix's much-acclaimed Rocket League, now free-to-play! With 75 million registered players and 150 major gaming awards, Rocket League is one the most popular video games on the planet, with billions of matches played in its first five years.",https://www.mmobomb.com/open/rocket-league,Sports,PC (Windows),Psyonix LLC,Psyonix LLC,2020-09-24,https://www.mmobomb.com/rocket-league
1120,Fall Guys,https://www.mmobomb.com/g/1120/thumbnail.jpg,Fall Guys is a free-to-play massively multiplayer party royale game.,https://www.mmobomb.com/open/fall-guys,Battle Royale,PC (Windows),Mediatonic,Mediatonic,2020-08-04,https://www.mmobomb.com/fall-guys
471,Armor Valor,https://www.mmobomb.com/g/471/thumbnail.jpg,"Build up your lands and wage war against all comers in Armor Valor, a Norse-inspired strategy RPG from R2Games! The elves and the dwarves have allied against the humans, and in a far-off land, orcs have also risen up and declared war.",https://www.mmobomb.com/open/armor-valor,Strategy,Web Browser,R2 Games,R2 Games,2020-07-20,https://www.mmobomb.com/armor-valor
469,Unfortunate Spacemen,https://www.mmobomb.com/g/469/thumbnail.jpg,"Make new space friends and betray them all in Unfortunate Spacemen, a free-to-play shooter from New Blood Interactive. Complete objectives and hunt monsters in varied sci-fi environments ...",https://www.mmobomb.com/open/unfortunate-spacemen,Shooter,PC (Windows),New Blood Interactive,Geoff 'Zag' Keene,2020-06-12,https://www.mmobomb.com/unfortunate-spacemen
461,Shop Titans,https://www.mmobomb.com/g/461/thumbnail.jpg,"Manage your shop, buy and sell from adventurers, and rake in the profits in free-to-play Shop Titans from Kabam! Customize your shop to suit your tastes and lure adventurers from 18 different classes that you can then send out on quests to accumulate even more loot for you.",https://www.mmobomb.com/open/shop-titans,Strategy,PC (Windows),"Kabam Games, Inc.","Kabam Games, Inc.",2020-05-05,https://www.mmobomb.com/shop-titans
463,Survivor Legacy,https://www.mmobomb.com/g/463/thumbnail.jpg,"Survivor Legacy is a free-to-play zombie-themed strategy game from R2 Games. Set in the near future, the game takes place during a zombie infestation.",https://www.mmobomb.com/open/survivor-legacy,Strategy,Web Browser,R2 Games,GameHollywood,2020-04-07,https://www.mmobomb.com/survivor-legacy
459,Bombergrounds: Battle Royale,https://www.mmobomb.com/g/459/thumbnail.jpg,"Merge classic bomber action with modern battle royale in Bombergrounds: Battle Royale, a free-to-play game from Gigantic Duck Games. Place your bombs to forge new paths or eliminate your enemies, but beware -- your opponents are looking to do the same, and only one animal can come out on top!",https://www.mmobomb.com/open/bombergrounds-battle-royale,Battle Royale,PC (Windows),Giant Duck Games,Giant Duck Games,2020-03-07,https://www.mmobomb.com/bombergrounds-battle-royale
1164,Kakele Online,https://www.mmobomb.com/g/1164/thumbnail.jpg,Kind of like if Gauntlet was an MMORPG... and a bit cuter looking.,https://www.mmobomb.com/open/kakele-online,MMORPG,PC (Windows),ViVa Games,ViVa Games,2020-02-01,https://www.mmobomb.com/kakele-online
39,Darwin Project,https://www.mmobomb.com/g/39/thumbnail.jpg,"Experience a fresh perspective on the battle royale experience with Darwin Project, a free-to-play game that takes the ""game show"" concept to a whole new level.",https://www.mmobomb.com/open/darwin-project,Shooter,PC (Windows),Scavengers Studio,Scavengers Studio,2020-01-14,https://www.mmobomb.com/darwin-project
441,Legends of Runeterra,https://www.mmobomb.com/g/441/thumbnail.jpg,"Legends of Runeterra is a free-to-play strategic card game from Riot Games that utilizes the rich lore and champions of the biggest MOBA in the world. Build a deck with your favorite League of Legends champions at its core, level them up to increase their power, and engage in intense battles with your opponent until one of you destroys the other's Nexus and emerges victorious!",https://www.mmobomb.com/open/runeterra,Card Game,PC (Windows),Riot Games,Riot Games,2020-01-24,https://www.mmobomb.com/runeterra
458,League of Angels - Heaven's Fury,https://www.mmobomb.com/g/458/thumbnail.jpg,"Embark on an epic quest to save world in League of Angels - Heaven's Fury, the latest entry in the free-to-play browser-based MMORPG franchise. Play as a mighty Dragoon, the enigmatic Mage, or deadly Archer and recruit your team of angels from the sides of light and darkness to fight against demonic beasts and their vile masters in a gorgeously rendered fantasy world.",https://www.mmobomb.com/open/league-of-angels-heavens-fury,MMORPG,Web Browser,Gtarcade,Yoozoo Games,2020-01-09,https://www.mmobomb.com/league-of-angels-heavens-fury
4,CRSED: F.O.A.D.,https://www.mmobomb.com/g/4/thumbnail.jpg,"The former Cuisine Royale has a new name, but the free-to-play battle royale action is just as crazy as before! CRSED: F.O.A.D.",https://www.mmobomb.com/open/crsed,Shooter,PC (Windows),Gaijin Distribution KFT,Darkflow Software,2019-12-12,https://www.mmobomb.com/crsed
566,Ylands,https://www.mmobomb.com/g/566/thumbnail.jpg,"Get creative and build the world of your dreams in Ylands, a free game-builder from Bohemia Interactive.",https://www.mmobomb.com/open/ylands,MMO,PC (Windows),Bohemia Interactive,Bohemia Interactive,2019-12-06,https://www.mmobomb.com/ylands
1131,Mirage Online Classic,https://www.mmobomb.com/g/1131/thumbnail.jpg,An MMORPG truly made to run on any computer at any time.,https://www.mmobomb.com/open/mirage-online-classic,MMORPG,Web Browser,Retrelon Games LLC,Retrelon Games LLC,2019-12-24,https://www.mmobomb.com/mirage-online-classic
436,Inferna,https://www.mmobomb.com/g/436/thumbnail.jpg,Journey across the vast world of Pangeau and defend the kingdom of your choice in free-to-play MMORPG Inferna. Choose from four races and four character classes and learn the intricate history of the world as you engage in thrilling adventures and quests!,https://www.mmobomb.com/open/inferna,MMORPG,PC (Windows),INFERNA LIMITED,INFERNA LIMITED,2019-12-21,https://www.mmobomb.com/inferna
443,Ultimate Pirates,https://www.mmobomb.com/g/443/thumbnail.jpg,"Avast! Set sail and plunder the high seas in Ultimate Pirates, a web-based MMORPG from Gameforge and developer Moonmana.",https://www.mmobomb.com/open/ultimate-pirates,Strategy,Web Browser,Gameforge,Moonmana,2019-12-02,https://www.mmobomb.com/ultimate-pirates
437,Stay Out,https://www.mmobomb.com/g/437/thumbnail.jpg,"Survive on the edge of civilization in Stay Out, a free-to-play post-apocalyptic MMORPG from Mobile Technologies LLC. Become a ""stalker,"" exploring the vast and hostile Alienation Zone in search of artifacts, but tread carefully -- dangerous creatures lurk in the dark, and you'll need all your wits, and a quick trigger finger, to survive.",https://www.mmobomb.com/open/stay-out,Shooter,PC (Windows),Mobile Technologies LLC,Mobile Technologies LLC,2019-11-27,https://www.mmobomb.com/stay-out
439,PC Futbol Legends,https://www.mmobomb.com/g/439/thumbnail.jpg,PC Futbol Legends is an arcade soccer game from IDC games. Matches are played on medium-sized fields with no fouls or offsides.,https://www.mmobomb.com/open/futbol-legends,Sports,PC (Windows),IDG GAmes,IDG GAmes,2019-11-01,https://www.mmobomb.com/futbol-legends
440,Vampire Empire,https://www.mmobomb.com/g/440/thumbnail.jpg,The battle between vampires and werewolves goes back in time in R2 Games' free-to-play title Vampire Empire! Recruit powerful warriors from history and myth to do battle in a world of endless night where humans haven't reigned for centuries.,https://www.mmobomb.com/open/vampire-empire,Strategy,Web Browser,R2 Games,F5 Game Company,2019-11-07,https://www.mmobomb.com/vampire-empire
468,Firestone Idle RPG,https://www.mmobomb.com/g/468/thumbnail.jpg,"Set in the fantasy world of Alandria, Firestone is an idle RPG in which players are tasked with building the best possible party of heroes and using them to defeat the undead and orcs that plague the world. While normally a threat on their own, the two races have joined forces and are using the power of the Firestones to wreak havoc upon the land.",https://www.mmobomb.com/open/firestone-idle-rpg,Strategy,Web Browser,Holyday Studios,Holyday Studios,2019-09-26,https://www.mmobomb.com/firestone-idle-rpg
505,Mythgard,https://www.mmobomb.com/g/505/thumbnail.jpg,"Challenge the gods of legend in Mythgard, a free-to-play collectible card game from Rhino Games. Utilize both magic and technology to take on elder deities, who are walking the planet for the first time in thousands of years.",https://www.mmobomb.com/open/mythgard,Card Game,PC (Windows),Rhino Games Inc.,Rhino Games Inc.,2019-09-18,https://www.mmobomb.com/mythgard
451,Crystal Clash,https://www.mmobomb.com/g/451/thumbnail.jpg,Crystal Clash is a free-to-play fantasy castle siege RTS from Crunchy Leaf Game. Form your armies from dozens of strong units and powerful spells and take on both PvE bosses and competitive matches against other players.,https://www.mmobomb.com/open/crystal-clash,Strategy,PC (Windows),Crunchy Leaf Games,Crunchy Leaf Game,2019-08-30,https://www.mmobomb.com/crystal-clash
447,Dota Underlords,https://www.mmobomb.com/g/447/thumbnail.jpg,"Take on all comers in Dota Underlords, Valve's free-to-play auto-chess variant based on the game it all started with, Dota 2. Recruit your heroes from the shadowy underbelly of White Spire and send them off to war against seven opponents, or against AI bots, in automated battles, where strategy and planning count for more than clicking speed and reflexes.",https://www.mmobomb.com/open/dota-underlords,Strategy,PC (Windows),Valve,Valve,2019-06-21,https://www.mmobomb.com/dota-underlords
19,Minion Masters,https://www.mmobomb.com/g/19/thumbnail.jpg,Choose your deck of minions and send them marching off to victory - or their doom.,https://www.mmobomb.com/open/minion-masters,Card Game,PC (Windows),Betadwarf,Betadwarf,2019-05-24,https://www.mmobomb.com/minion-masters
20,Splitgate,https://www.mmobomb.com/g/20/thumbnail.jpg,Frag your enemies from all angles through the clever manipulation of portals that let you zip around the battlefield like never before!,https://www.mmobomb.com/open/splitgate,Shooter,PC (Windows),1047 Games,1047 Games,2019-05-22,https://www.mmobomb.com/splitgate
